"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"DHR","Danaher Corporation","99.97","$69.54B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dhr",
"DAC","Danaos Corporation","1.5","$164.7M","2006","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dac",
"DQ","DAQO New Energy Corp.","63.25","$665.33M","2010","Technology","Semiconductors","http://www.nasdaq.com/symbol/dq",
"DRI","Darden Restaurants, Inc.","98.06","$12.11B","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dri",
"DAR","Darling Ingredients Inc.","19.31","$3.18B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/dar",
"DVA","DaVita Inc.","78.95","$14.47B","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/dva",
"DCP","DCP Midstream LP","41.99","$6.02B","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/dcp",
"DCT","DCT Industrial Trust Inc","58.41","$5.44B","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dct",
"DDR","DDR Corp.","8.57","$3.16B","1993","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ddr",
"DDR^A","DDR Corp.","25.69","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^a",
"DDR^J","DDR Corp.","24.8362","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^j",
"DDR^K","DDR Corp.","24.655","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ddr^k",
"DF","Dean Foods Company","11.36","$1.03B","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/df",
"DECK","Deckers Outdoor Corporation","86.31","$2.76B","1993","Consumer Non-Durables","Shoe Manufacturing","http://www.nasdaq.com/symbol/deck",
"DE","Deere & Company","170.38","$55.08B","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/de",
"DEX","Delaware Enhanced Global Dividend","12.545","$198.73M","2007","n/a","n/a","http://www.nasdaq.com/symbol/dex",
"DDF","Delaware Investments Dividend & Income Fund, Inc.","11.11","$85.42M","1993","n/a","n/a","http://www.nasdaq.com/symbol/ddf",
"DKL","Delek Logistics Partners, L.P.","32.3","$786.88M","2012","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/dkl",
"DK","Delek US Holdings, Inc.","38.32","$3.12B","2017","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/dk",
"DVMT","Dell Technologies Inc.","88.93","$17.73B","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/dvmt",
"DLPH","Delphi Technologies PLC","55.78","$4.94B","2017","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/dlph",
"DAL","Delta Air Lines, Inc.","60.13","$42.87B","n/a","Transportation","Air Freight/Delivery Services","http://www.nasdaq.com/symbol/dal",
"DEL","Deltic Timber Corporation","93.49","$1.14B","n/a","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/del",
"DLX","Deluxe Corporation","77.69","$3.74B","n/a","Consumer Durables","Publishing","http://www.nasdaq.com/symbol/dlx",
"DNR","Denbury Resources Inc.","2.48","$997.38M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dnr",
"DESP","Despegar.com, Corp.","30.1","$2.08B","2017","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/desp",
"DKT","Deutsch Bk Contingent Cap Tr V","25.84","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dkt",
"DB","Deutsche Bank AG","19.39","$40.06B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/db",
"DTK.CL","Deutsche Bank AG","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dtk.cl",
"DXB","Deutsche Bank AG","25.73","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/dxb",
"DVN","Devon Energy Corporation","44.81","$23.55B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/dvn",
"DHX","DHI Group, Inc.","1.85","$92.95M","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/dhx",
"DHT","DHT Holdings, Inc.","3.85","$548.04M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dht",
"DEO","Diageo plc","145.31","$90.25B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/deo",
"DO","Diamond Offshore Drilling, Inc.","19.92","$2.73B","1995","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/do",
"DRH","Diamondrock Hospitality Company","11.74","$2.35B","2005","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/drh",
"DSX","Diana Shipping inc.","4.12","$437.26M","2005","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dsx",
"DSX^B","Diana Shipping inc.","23.7245","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dsx^b",
"DSXN","Diana Shipping inc.","25.41","n/a","2015","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/dsxn",
"DKS","Dick&#39;s Sporting Goods Inc","34.62","$3.72B","2002","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/dks",
"DBD","Diebold Nixdorf Incorporated","18.05","$1.36B","n/a","Miscellaneous","Office Equipment/Supplies/Services","http://www.nasdaq.com/symbol/dbd",
"DLR","Digital Realty Trust, Inc.","109.34","$22.46B","2004","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dlr",
"DLR^C","Digital Realty Trust, Inc.","27.03","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlr^c",
"DLR^G","Digital Realty Trust, Inc.","25.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlr^g",
"DLR^H","Digital Realty Trust, Inc.","26.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlr^h",
"DLR^I","Digital Realty Trust, Inc.","26.35","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlr^i",
"DLR^J","Digital Realty Trust, Inc.","24.47","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlr^j",
"DDS","Dillard&#39;s, Inc.","70.65","$2.01B","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dds",
"DDT","Dillard&#39;s, Inc.","25.51","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/ddt",
"DIN","DineEquity, Inc","53.72","$966.32M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/din",
"DPLO","Diplomat Pharmacy, Inc.","25.73","$1.77B","2014","Health Care","Medical/Nursing Services","http://www.nasdaq.com/symbol/dplo",
"DFS","Discover Financial Services","78.87","$28.66B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dfs",
"DNI","Dividend and Income Fund","14.05","$149.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dni",
"DLB","Dolby Laboratories","64.04","$6.58B","2005","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/dlb",
"DG","Dollar General Corporation","102.27","$27.77B","2009","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/dg",
"DM","Dominion Energy Midstream Partners, LP","31.35","$3.12B","2014","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/dm",
"D","Dominion Energy, Inc.","74.89","$48.27B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/d",
"DCUD","Dominion Energy, Inc.","49.93","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dcud",
"DRUA","Dominion Energy, Inc.","24.98","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/drua",
"DPZ","Domino&#39;s Pizza Inc","216.29","$9.46B","2004","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/dpz",
"UFS","Domtar Corporation","51.09","$3.32B","n/a","Basic Industries","Paper","http://www.nasdaq.com/symbol/ufs",
"DCI","Donaldson Company, Inc.","51.29","$6.66B","n/a","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/dci",
"DFIN","Donnelley Financial Solutions, Inc.","21.12","$711.74M","2016","Consumer Services","Other Consumer Services","http://www.nasdaq.com/symbol/dfin",
"LPG","Dorian LPG Ltd.","7.62","$419.98M","2014","Transportation","Marine Transportation","http://www.nasdaq.com/symbol/lpg",
"DSL","DoubleLine Income Solutions Fund","20.34","$2.06B","2013","n/a","n/a","http://www.nasdaq.com/symbol/dsl",
"DBL","DoubleLine Opportunistic Credit Fund","21.31","$316.68M","2012","n/a","n/a","http://www.nasdaq.com/symbol/dbl",
"PLOW","Douglas Dynamics, Inc.","40.85","$922.84M","2010","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/plow",
"DEI","Douglas Emmett, Inc.","38.91","$6.6B","2006","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dei",
"DOV","Dover Corporation","104.84","$16.33B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/dov",
"DDE","Dover Downs Gaming & Entertainment Inc","1.11","$36.8M","n/a","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dde",
"DVD","Dover Motorsports, Inc.","2","$73.62M","1996","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/dvd",
"DWDP","DowDuPont Inc.","76.18","$178.26B","2017","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dwdp",
"DPS","Dr Pepper Snapple Group, Inc","96.76","$17.47B","n/a","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/dps",
"RDY","Dr. Reddy&#39;s Laboratories Ltd","39.14","$6.49B","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rdy",
"DRD","DRDGOLD Limited","3.12","$131.69M","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/drd",
"DCF","Dreyfus Alcentra","9.71","$145.18M","2017","n/a","n/a","http://www.nasdaq.com/symbol/dcf",
"DHF","Dreyfus High Yield Strategies Fund","3.34","$242.84M","1998","n/a","n/a","http://www.nasdaq.com/symbol/dhf",
"DMB","Dreyfus Municipal Bond Infrastructure Fund, Inc.","12.82","$235.66M","2013","n/a","n/a","http://www.nasdaq.com/symbol/dmb",
"DSM","Dreyfus Strategic Municipal Bond Fund, Inc.","8.46","$416.6M","1989","n/a","n/a","http://www.nasdaq.com/symbol/dsm",
"LEO","Dreyfus Strategic Municipals, Inc.","8.7","$539.31M","1987","n/a","n/a","http://www.nasdaq.com/symbol/leo",
"DRQ","Dril-Quip, Inc.","55.3","$2.09B","1997","Energy","Metal Fabrications","http://www.nasdaq.com/symbol/drq",
"DS","Drive Shack Inc.","5.42","$362.94M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/ds",
"DS^B","Drive Shack Inc.","25.6577","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ds^b",
"DS^C","Drive Shack Inc.","24.859","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ds^c",
"DS^D","Drive Shack Inc.","25.16","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ds^d",
"DST","DST Systems, Inc.","83.59","$4.95B","1995","Technology","EDP Services","http://www.nasdaq.com/symbol/dst",
"DSW","DSW Inc.","22","$1.76B","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/dsw",
"DTE","DTE Energy Company","103.36","$18.54B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dte",
"DTJ","DTE Energy Company","24.85","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtj",
"DTQ","DTE Energy Company","24.63","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtq",
"DTV","DTE Energy Company","48.68","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtv",
"DTW","DTE Energy Company","24.25","n/a","2017","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dtw",
"DTY","DTE Energy Company","26.24","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dty",
"DCO","Ducommun Incorporated","28.27","$320.25M","n/a","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/dco",
"DPG","Duff & Phelps Global Utility Income Fund Inc.","15.96","$605.36M","2011","n/a","n/a","http://www.nasdaq.com/symbol/dpg",
"DSE","Duff & Phelps Select Energy MLP Fund Inc.","7","$182.76M","2014","n/a","n/a","http://www.nasdaq.com/symbol/dse",
"DNP","Duff & Phelps Utilities Income, Inc.","10.51","$3B","1987","n/a","n/a","http://www.nasdaq.com/symbol/dnp",
"DTF","Duff & Phelps Utilities Tax-Free Income, Inc.","13.88","$118.27M","1991","n/a","n/a","http://www.nasdaq.com/symbol/dtf",
"DUC","Duff & Phelps Utility & Corporate Bond Trust, Inc.","8.79","$241.68M","1993","n/a","n/a","http://www.nasdaq.com/symbol/duc",
"DUK","Duke Energy Corporation","76.95","$53.86B","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/duk",
"DUKH","Duke Energy Corporation","24.945","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/dukh",
"DRE","Duke Realty Corporation","25.98","$9.25B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dre",
"DNB","Dun & Bradstreet Corporation (The)","119.46","$4.42B","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/dnb",
"DHG","DWS High Income Opportunities Fund, Inc.","15.06","$228.63M","2006","n/a","n/a","http://www.nasdaq.com/symbol/dhg",
"DXC","DXC Technology Company","101.71","$29.01B","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/dxc",
"DY","Dycom Industries, Inc.","120.6","$3.73B","n/a","Basic Industries","Water Supply","http://www.nasdaq.com/symbol/dy",
"DLNG","Dynagas LNG Partners LP","11.86","$420.91M","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/dlng",
"DLNG^A","Dynagas LNG Partners LP","26.168","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dlng^a",
"DYN","Dynegy Inc.","12.38","$1.79B","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dyn",
"DYN.WS.A","Dynegy Inc.","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dyn.ws.a",
"DYNC","Dynegy Inc.","82.22","n/a","2016","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/dync",
"DX","Dynex Capital, Inc.","6.9","$383.94M","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dx",
"DX^A","Dynex Capital, Inc.","25.6082","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dx^a",
"DX^B","Dynex Capital, Inc.","24.2525","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dx^b",
"DD^A","E.I. du Pont de Nemours and Company","91.2991","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd^a",
"DD^B","E.I. du Pont de Nemours and Company","107.37","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/dd^b",
"ELF","e.l.f. Beauty, Inc.","19.98","$924.27M","2016","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/elf",
"SSP","E.W. Scripps Company (The)","16.17","$1.32B","n/a","Consumer Services","Broadcasting","http://www.nasdaq.com/symbol/ssp",
"EGIF","Eagle Growth and Income Opportunities Fund","16.7121","$120.01M","2015","n/a","n/a","http://www.nasdaq.com/symbol/egif",
"EXP","Eagle Materials Inc","117.8","$5.73B","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/exp",
"ECC           ","Eagle Point Credit Company Inc.","18.41","$340.74M","2014","n/a","n/a","http://www.nasdaq.com/symbol/ecc",
"ECCA","Eagle Point Credit Company Inc.","25.75","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/ecca",
"ECCB","Eagle Point Credit Company Inc.","26.29","n/a","2016","n/a","n/a","http://www.nasdaq.com/symbol/eccb",
"ECCY","Eagle Point Credit Company Inc.","25.5573","n/a","2017","n/a","n/a","http://www.nasdaq.com/symbol/eccy",
"ECCZ","Eagle Point Credit Company Inc.","25.31","n/a","2015","n/a","n/a","http://www.nasdaq.com/symbol/eccz",
"ESTE","Earthstone Energy, Inc.","11.29","$717.59M","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/este",
"DEA","Easterly Government Properties, Inc.","20.67","$906.87M","2015","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/dea",
"EGP","EastGroup Properties, Inc.","86.86","$2.99B","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/egp",
"EMN","Eastman Chemical Company","97.77","$14.05B","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/emn",
"KODK","Eastman Kodak Company","11.55","$491.7M","n/a","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/kodk",
"KODK.WS","Eastman Kodak Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws",
"KODK.WS.A","Eastman Kodak Company","n/a","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/kodk.ws.a",
"ETN","Eaton Corporation, PLC","84.36","$37.17B","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/etn",
"ETV","Eaton Vance Corporation","15.56","$1.01B","2005","n/a","n/a","http://www.nasdaq.com/symbol/etv",
"ETW","Eaton Vance Corporation","12.5","$1.33B","2005","n/a","n/a","http://www.nasdaq.com/symbol/etw",
"EV","Eaton Vance Corporation","60.52","$7.17B","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/ev",
"EOI","Eaton Vance Enhance Equity Income Fund","15.04","$589.16M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eoi",
"EOS","Eaton Vance Enhanced Equity Income Fund II","16.29","$776.3M","2005","n/a","n/a","http://www.nasdaq.com/symbol/eos",
"EFT","Eaton Vance Floating Rate Income Trust","14.43","$575.23M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eft",
"EFL","Eaton Vance Floating-Rate 2022 Target Term Trust","9.35","$196.35M","2017","n/a","n/a","http://www.nasdaq.com/symbol/efl",
"EFF","Eaton vance Floating-Rate Income Plus Fund","16.48","$125.35M","2013","n/a","n/a","http://www.nasdaq.com/symbol/eff",
"EHT","Eaton Vance High Income 2021 Target Term Trust","10.09","$216.54M","2016","n/a","n/a","http://www.nasdaq.com/symbol/eht",
"ETX           ","Eaton Vance Municipal Income 2028 Term Trust","20.37","$220.69M","2013","n/a","n/a","http://www.nasdaq.com/symbol/etx",
"EOT","Eaton Vance Municipal Income Trust","22.33","$339.74M","2009","n/a","n/a","http://www.nasdaq.com/symbol/eot",
"EVN","Eaton Vance Municipal Income Trust","12.14","$288.72M","1999","n/a","n/a","http://www.nasdaq.com/symbol/evn",
"ETJ","Eaton Vance Risk-Managed Diversified Equity Income Fund","9.79","$623.3M","2007","n/a","n/a","http://www.nasdaq.com/symbol/etj",
"EFR","Eaton Vance Senior Floating-Rate Fund","14.34","$528.4M","2003","n/a","n/a","http://www.nasdaq.com/symbol/efr",
"EVF","Eaton Vance Senior Income Trust","6.55","$248.03M","1998","n/a","n/a","http://www.nasdaq.com/symbol/evf",
"EVG","Eaton Vance Short Diversified Income Fund","13.9907","$250.16M","2005","n/a","n/a","http://www.nasdaq.com/symbol/evg",
"EVT","Eaton Vance Tax Advantaged Dividend Income Fund","23.98","$1.75B","2003","n/a","n/a","http://www.nasdaq.com/symbol/evt",
"ETO","Eaton Vance Tax-Advantage Global Dividend Opp","26.6","$386.51M","2004","n/a","n/a","http://www.nasdaq.com/symbol/eto",
"EXD","Eaton Vance Tax-Advantaged Bond","9.84","$95.76M","2010","n/a","n/a","http://www.nasdaq.com/symbol/exd",
"ETG","Eaton Vance Tax-Advantaged Global Dividend Income Fund","18.2","$1.39B","2004","n/a","n/a","http://www.nasdaq.com/symbol/etg",
"ETB","Eaton Vance Tax-Managed Buy-Write Income Fund","16.89","$420.99M","2005","n/a","n/a","http://www.nasdaq.com/symbol/etb",
"ETY","Eaton Vance Tax-Managed Diversified Equity Income Fund","12.55","$1.88B","2006","n/a","n/a","http://www.nasdaq.com/symbol/ety",
"EXG","Eaton Vance Tax-Managed Global Diversified Equity Income Fund","9.82","$2.96B","2007","n/a","n/a","http://www.nasdaq.com/symbol/exg",
"ECT","ECA Marcellus Trust I","2.2","$38.73M","2010","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ect",
"ECR","Eclipse Resources Corporation","2.33","$612.19M","2014","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ecr",
"ECL","Ecolab Inc.","140.34","$40.55B","n/a","Basic Industries","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ecl",
"EC","Ecopetrol S.A.","18.22","$37.46B","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/ec",
